hour,hour_scaled,temperature,humidity,wind_speed,working_day,rental_count,target_scaled
17,0.7391304347826086,0.8,0.52,0.3284,1,869,0.869
18,0.782608695652174,0.76,0.62,0.3284,1,877,0.877
19,0.8260869565217391,0.76,0.62,0.1642,1,632,0.632
20,0.8695652173913043,0.74,0.66,0.1642,1,523,0.523
21,0.9130434782608695,0.74,0.66,0.2239,1,378,0.378
22,0.9565217391304348,0.74,0.66,0.2537,1,269,0.269
23,1.0,0.74,0.58,0.3284,1,192,0.192
0,0.0,0.72,0.58,0.2985,1,66,0.066
1,0.043478260869565216,0.7,0.58,0.194,1,28,0.028
2,0.08695652173913043,0.68,0.61,0.2239,1,12,0.012
3,0.13043478260869565,0.66,0.65,0.2239,1,12,0.012
4,0.17391304347826086,0.64,0.65,0.2239,1,4,0.004
5,0.21739130434782608,0.64,0.65,0.1642,1,59,0.059
6,0.2608695652173913,0.64,0.65,0.194,1,190,0.19
7,0.30434782608695654,0.66,0.5,0.3284,1,507,0.507
8,0.34782608695652173,0.7,0.42,0.2537,1,788,0.788
9,0.391304347826087,0.72,0.37,0.2985,1,342,0.342
10,0.43478260869565216,0.74,0.37,0,1,231,0.231
11,0.4782608695652174,0.76,0.33,0,1,281,0.281
12,0.5217391304347826,0.76,0.33,0,1,310,0.31
13,0.5652173913043478,0.78,0.31,0.1642,1,312,0.312
14,0.6086956521739131,0.8,0.29,0.1343,1,247,0.247
15,0.6521739130434783,0.78,0.31,0.0896,1,317,0.317
16,0.6956521739130435,0.8,0.29,0.1642,1,484,0.484
17,0.7391304347826086,0.8,0.31,0,1,913,0.913
18,0.782608695652174,0.8,0.27,0.1343,1,891,0.891
19,0.8260869565217391,0.76,0.33,0.1343,1,698,0.698
20,0.8695652173913043,0.74,0.4,0.1642,1,567,0.567
21,0.9130434782608695,0.72,0.45,0.1343,1,397,0.397
22,0.9565217391304348,0.7,0.58,0.1343,1,278,0.278
23,1.0,0.68,0.57,0.2985,1,239,0.239
0,0.0,0.66,0.65,0.194,1,92,0.092
1,0.043478260869565216,0.66,0.65,0.2239,1,29,0.029
2,0.08695652173913043,0.66,0.69,0.2537,1,21,0.021
3,0.13043478260869565,0.66,0.69,0.2239,1,8,0.008
4,0.17391304347826086,0.66,0.74,0.194,1,4,0.004
5,0.21739130434782608,0.66,0.74,0.194,1,42,0.042
6,0.2608695652173913,0.66,0.78,0.2537,1,181,0.181
7,0.30434782608695654,0.7,0.74,0.2537,1,495,0.495
8,0.34782608695652173,0.7,0.74,0.2537,1,729,0.729
9,0.391304347826087,0.72,0.7,0.1343,1,344,0.344
10,0.43478260869565216,0.74,0.7,0.2239,1,222,0.222
11,0.4782608695652174,0.8,0.66,0.2239,1,212,0.212
12,0.5217391304347826,0.84,0.56,0.2537,1,279,0.279
13,0.5652173913043478,0.86,0.53,0.2985,1,242,0.242
14,0.6086956521739131,0.9,0.47,0.2537,1,213,0.213
15,0.6521739130434783,0.92,0.42,0.2985,1,238,0.238
16,0.6956521739130435,0.94,0.38,0.3881,1,374,0.374
17,0.7391304347826086,0.9,0.45,0.4179,1,738,0.738
18,0.782608695652174,0.92,0.4,0.3582,1,688,0.688
19,0.8260869565217391,0.9,0.45,0.3284,1,614,0.614
20,0.8695652173913043,0.86,0.5,0.2537,1,446,0.446
21,0.9130434782608695,0.8,0.49,0.6119,1,271,0.271
22,0.9565217391304348,0.8,0.49,0.6119,1,234,0.234
23,1.0,0.72,0.7,0.1343,1,145,0.145
0,0.0,0.72,0.7,0,1,97,0.097
1,0.043478260869565216,0.72,0.7,0.1045,1,54,0.054
2,0.08695652173913043,0.7,0.79,0.1343,1,26,0.026
3,0.13043478260869565,0.7,0.74,0.1642,1,12,0.012
4,0.17391304347826086,0.7,0.79,0,1,8,0.008
5,0.21739130434782608,0.7,0.84,0,1,37,0.037
6,0.2608695652173913,0.7,0.79,0,1,139,0.139
7,0.30434782608695654,0.72,0.7,0.194,1,410,0.41
8,0.34782608695652173,0.76,0.66,0.0896,1,676,0.676
9,0.391304347826087,0.82,0.49,0.2836,1,363,0.363
10,0.43478260869565216,0.84,0.47,0,1,231,0.231
11,0.4782608695652174,0.84,0.47,0.3284,1,251,0.251
12,0.5217391304347826,0.84,0.49,0.3582,1,299,0.299
13,0.5652173913043478,0.84,0.47,0.2836,1,314,0.314
14,0.6086956521739131,0.86,0.47,0.2985,1,326,0.326
15,0.6521739130434783,0.86,0.41,0.2239,1,323,0.323
16,0.6956521739130435,0.84,0.47,0.2239,1,499,0.499
17,0.7391304347826086,0.86,0.41,0.2836,1,699,0.699
18,0.782608695652174,0.82,0.46,0.1642,1,622,0.622
19,0.8260869565217391,0.82,0.52,0.194,1,516,0.516
20,0.8695652173913043,0.78,0.59,0.1045,1,354,0.354
21,0.9130434782608695,0.78,0.59,0.1045,1,260,0.26
22,0.9565217391304348,0.78,0.59,0.1343,1,199,0.199
23,1.0,0.76,0.66,0,1,189,0.189
0,0.0,0.74,0.62,0.1343,0,191,0.191
1,0.043478260869565216,0.72,0.7,0.0896,0,80,0.08
2,0.08695652173913043,0.72,0.7,0,0,90,0.09
3,0.13043478260869565,0.72,0.7,0,0,43,0.043
4,0.17391304347826086,0.7,0.79,0.194,0,11,0.011
5,0.21739130434782608,0.68,0.79,0.1642,0,14,0.014
6,0.2608695652173913,0.7,0.7,0.1045,0,50,0.05
7,0.30434782608695654,0.72,0.7,0.1343,0,76,0.076
8,0.34782608695652173,0.74,0.66,0.1642,0,163,0.163
9,0.391304347826087,0.78,0.59,0.1045,0,337,0.337
10,0.43478260869565216,0.82,0.52,0.2239,0,395,0.395
11,0.4782608695652174,0.84,0.39,0.2239,0,457,0.457
12,0.5217391304347826,0.84,0.41,0.2239,0,487,0.487
13,0.5652173913043478,0.86,0.41,0.2836,0,498,0.498
14,0.6086956521739131,0.86,0.39,0.2537,0,494,0.494
15,0.6521739130434783,0.88,0.32,0.2836,0,497,0.497
16,0.6956521739130435,0.86,0.39,0.2239,0,487,0.487
17,0.7391304347826086,0.82,0.46,0.194,0,479,0.479
18,0.782608695652174,0.82,0.43,0.2836,0,481,0.481
19,0.8260869565217391,0.68,0.83,0,0,338,0.338
20,0.8695652173913043,0.66,0.83,0.2239,0,233,0.233
21,0.9130434782608695,0.66,0.78,0.0896,0,300,0.3
22,0.9565217391304348,0.66,0.78,0.0896,0,276,0.276
23,1.0,0.66,0.83,0.0896,0,208,0.208
0,0.0,0.66,0.89,0.1343,0,188,0.188
1,0.043478260869565216,0.66,0.83,0.1045,0,158,0.158
2,0.08695652173913043,0.66,0.74,0.1343,0,112,0.112
3,0.13043478260869565,0.66,0.69,0.2239,0,55,0.055
4,0.17391304347826086,0.64,0.69,0.194,0,13,0.013
5,0.21739130434782608,0.62,0.78,0.194,0,17,0.017
6,0.2608695652173913,0.64,0.73,0.1642,0,18,0.018
7,0.30434782608695654,0.66,0.69,0.2537,0,40,0.04
8,0.34782608695652173,0.7,0.65,0.2239,0,127,0.127
9,0.391304347826087,0.72,0.62,0.2537,0,226,0.226
10,0.43478260869565216,0.74,0.62,0,0,381,0.381
11,0.4782608695652174,0.76,0.55,0.2239,0,509,0.509
12,0.5217391304347826,0.76,0.55,0.3284,0,511,0.511
13,0.5652173913043478,0.8,0.49,0.2239,0,483,0.483
14,0.6086956521739131,0.8,0.46,0.194,0,522,0.522
15,0.6521739130434783,0.8,0.43,0.1343,0,501,0.501
16,0.6956521739130435,0.8,0.43,0.1343,0,521,0.521
17,0.7391304347826086,0.82,0.41,0.1642,0,531,0.531
18,0.782608695652174,0.8,0.41,0.2985,0,419,0.419
19,0.8260869565217391,0.76,0.55,0.1642,0,443,0.443
20,0.8695652173913043,0.74,0.66,0.1045,0,303,0.303
21,0.9130434782608695,0.72,0.7,0.1343,0,271,0.271
22,0.9565217391304348,0.7,0.7,0.1045,0,148,0.148
23,1.0,0.7,0.7,0,0,100,0.1
0,0.0,0.7,0.74,0.0896,1,58,0.058
1,0.043478260869565216,0.7,0.74,0,1,19,0.019
2,0.08695652173913043,0.68,0.74,0,1,8,0.008
3,0.13043478260869565,0.66,0.83,0,1,3,0.003
4,0.17391304347826086,0.66,0.83,0,1,5,0.005
5,0.21739130434782608,0.66,0.83,0.1045,1,47,0.047
6,0.2608695652173913,0.66,0.83,0.1642,1,161,0.161
7,0.30434782608695654,0.7,0.79,0.0896,1,469,0.469
8,0.34782608695652173,0.72,0.74,0.1045,1,751,0.751
9,0.391304347826087,0.74,0.7,0,1,293,0.293
10,0.43478260869565216,0.74,0.66,0.2239,1,189,0.189
11,0.4782608695652174,0.78,0.55,0.1343,1,215,0.215
12,0.5217391304347826,0.76,0.58,0.1045,1,278,0.278
13,0.5652173913043478,0.8,0.49,0.1642,1,226,0.226
14,0.6086956521739131,0.8,0.49,0.2239,1,254,0.254
15,0.6521739130434783,0.8,0.49,0.2537,1,236,0.236
16,0.6956521739130435,0.8,0.49,0.2836,1,425,0.425
17,0.7391304347826086,0.76,0.55,0.3284,1,827,0.827
18,0.782608695652174,0.76,0.58,0.4179,1,812,0.812
19,0.8260869565217391,0.82,0.52,0.1642,1,665,0.665
20,0.8695652173913043,0.72,0.7,0.2239,1,462,0.462
21,0.9130434782608695,0.72,0.7,0.194,1,322,0.322
22,0.9565217391304348,0.7,0.74,0.2239,1,230,0.23
23,1.0,0.7,0.74,0.194,1,150,0.15
0,0.0,0.68,0.79,0.1343,1,38,0.038
1,0.043478260869565216,0.66,0.83,0.1343,1,21,0.021
2,0.08695652173913043,0.66,0.83,0.1343,1,8,0.008
3,0.13043478260869565,0.66,0.83,0.0896,1,6,0.006
4,0.17391304347826086,0.66,0.83,0.0896,1,6,0.006
5,0.21739130434782608,0.66,0.83,0.1642,1,45,0.045
6,0.2608695652173913,0.64,0.89,0.1642,1,194,0.194
7,0.30434782608695654,0.68,0.83,0.2239,1,513,0.513
8,0.34782608695652173,0.7,0.79,0.1343,1,760,0.76
9,0.391304347826087,0.72,0.7,0.1045,1,333,0.333
10,0.43478260869565216,0.72,0.66,0,1,227,0.227
11,0.4782608695652174,0.76,0.58,0,1,224,0.224
12,0.5217391304347826,0.8,0.46,0,1,248,0.248
13,0.5652173913043478,0.8,0.55,0.2836,1,288,0.288
14,0.6086956521739131,0.8,0.55,0.2836,1,260,0.26
15,0.6521739130434783,0.76,0.62,0.1343,1,144,0.144
16,0.6956521739130435,0.76,0.58,0.2239,1,402,0.402
17,0.7391304347826086,0.78,0.52,0.2239,1,820,0.82
18,0.782608695652174,0.76,0.55,0.2836,1,857,0.857
19,0.8260869565217391,0.74,0.62,0.3582,1,614,0.614
20,0.8695652173913043,0.7,0.7,0.194,1,452,0.452
21,0.9130434782608695,0.68,0.79,0.194,1,352,0.352
22,0.9565217391304348,0.68,0.74,0.2537,1,257,0.257
23,1.0,0.66,0.83,0.1642,1,147,0.147
0,0.0,0.68,0.79,0.1642,1,47,0.047
1,0.043478260869565216,0.66,0.83,0.0896,1,33,0.033
2,0.08695652173913043,0.64,0.83,0.1045,1,13,0.013
3,0.13043478260869565,0.64,0.83,0.1045,1,7,0.007
4,0.17391304347826086,0.64,0.78,0.1343,1,4,0.004
5,0.21739130434782608,0.64,0.78,0.1343,1,49,0.049
6,0.2608695652173913,0.64,0.78,0.1343,1,185,0.185
7,0.30434782608695654,0.64,0.83,0.1343,1,487,0.487
8,0.34782608695652173,0.66,0.78,0.194,1,681,0.681
9,0.391304347826087,0.68,0.74,0.0896,1,350,0.35
10,0.43478260869565216,0.72,0.66,0.0896,1,236,0.236
11,0.4782608695652174,0.76,0.58,0.0896,1,234,0.234
12,0.5217391304347826,0.8,0.49,0.1045,1,284,0.284
13,0.5652173913043478,0.8,0.52,0.1642,1,280,0.28
14,0.6086956521739131,0.82,0.46,0.1642,1,263,0.263
15,0.6521739130434783,0.82,0.46,0.1642,1,295,0.295
16,0.6956521739130435,0.8,0.55,0.2836,1,479,0.479
17,0.7391304347826086,0.8,0.49,0.1642,1,837,0.837
18,0.782608695652174,0.76,0.62,0.2239,1,891,0.891
19,0.8260869565217391,0.74,0.66,0.2537,1,652,0.652
20,0.8695652173913043,0.74,0.66,0.1642,1,513,0.513
21,0.9130434782608695,0.72,0.7,0.1343,1,320,0.32
22,0.9565217391304348,0.72,0.7,0.1045,1,288,0.288
23,1.0,0.7,0.74,0,1,152,0.152
0,0.0,0.7,0.74,0,1,63,0.063
1,0.043478260869565216,0.68,0.79,0.1045,1,42,0.042
2,0.08695652173913043,0.66,0.83,0.0896,1,11,0.011
3,0.13043478260869565,0.66,0.83,0,1,6,0.006
4,0.17391304347826086,0.66,0.83,0,1,9,0.009
5,0.21739130434782608,0.66,0.89,0.1343,1,41,0.041
6,0.2608695652173913,0.66,0.83,0,1,183,0.183
7,0.30434782608695654,0.7,0.79,0,1,473,0.473
8,0.34782608695652173,0.72,0.74,0.1045,1,739,0.739
9,0.391304347826087,0.76,0.66,0.1045,1,343,0.343
10,0.43478260869565216,0.8,0.55,0,1,181,0.181
11,0.4782608695652174,0.82,0.52,0.1045,1,226,0.226
12,0.5217391304347826,0.84,0.44,0.1343,1,286,0.286
13,0.5652173913043478,0.86,0.44,0.2239,1,310,0.31
14,0.6086956521739131,0.86,0.41,0.1343,1,225,0.225
15,0.6521739130434783,0.78,0.62,0.4627,1,270,0.27
16,0.6956521739130435,0.82,0.46,0.194,1,406,0.406
17,0.7391304347826086,0.82,0.52,0.2537,1,865,0.865
18,0.782608695652174,0.8,0.59,0.2239,1,767,0.767
19,0.8260869565217391,0.8,0.63,0.1642,1,607,0.607
20,0.8695652173913043,0.78,0.66,0,1,427,0.427
21,0.9130434782608695,0.76,0.66,0.2239,1,342,0.342
22,0.9565217391304348,0.74,0.7,0.194,1,262,0.262
23,1.0,0.72,0.7,0.2537,1,177,0.177
0,0.0,0.72,0.7,0.194,1,71,0.071
1,0.043478260869565216,0.7,0.74,0.194,1,43,0.043
2,0.08695652173913043,0.68,0.79,0.2239,1,14,0.014
3,0.13043478260869565,0.68,0.79,0.2239,1,6,0.006
4,0.17391304347826086,0.66,0.83,0.2537,1,12,0.012
5,0.21739130434782608,0.66,0.83,0.1642,1,37,0.037
6,0.2608695652173913,0.66,0.83,0.2239,1,163,0.163
7,0.30434782608695654,0.7,0.74,0.1045,1,421,0.421
8,0.34782608695652173,0.72,0.7,0.1343,1,668,0.668
9,0.391304347826087,0.74,0.66,0.1045,1,396,0.396
10,0.43478260869565216,0.8,0.52,0.194,1,249,0.249
11,0.4782608695652174,0.84,0.49,0.2836,1,263,0.263
12,0.5217391304347826,0.86,0.5,0.2985,1,338,0.338
13,0.5652173913043478,0.86,0.47,0.2836,1,345,0.345
14,0.6086956521739131,0.86,0.44,0.2537,1,331,0.331
15,0.6521739130434783,0.88,0.42,0.2537,1,380,0.38
16,0.6956521739130435,0.86,0.41,0.2239,1,492,0.492
17,0.7391304347826086,0.84,0.53,0.2836,1,741,0.741
18,0.782608695652174,0.82,0.59,0.2537,1,671,0.671
19,0.8260869565217391,0.8,0.63,0.2239,1,469,0.469
20,0.8695652173913043,0.78,0.66,0.2239,1,389,0.389
21,0.9130434782608695,0.76,0.66,0.194,1,278,0.278
22,0.9565217391304348,0.76,0.7,0.2537,1,202,0.202
23,1.0,0.74,0.79,0.1343,1,196,0.196
0,0.0,0.74,0.79,0.1642,0,161,0.161
1,0.043478260869565216,0.72,0.84,0.194,0,122,0.122
2,0.08695652173913043,0.72,0.84,0.1343,0,84,0.084
3,0.13043478260869565,0.72,0.84,0.1343,0,30,0.03
4,0.17391304347826086,0.72,0.79,0.194,0,13,0.013
5,0.21739130434782608,0.7,0.84,0.2239,0,17,0.017
6,0.2608695652173913,0.7,0.84,0.2239,0,49,0.049
7,0.30434782608695654,0.72,0.77,0.1642,0,67,0.067
8,0.34782608695652173,0.74,0.72,0.194,0,181,0.181
9,0.391304347826087,0.78,0.65,0.2239,0,278,0.278
10,0.43478260869565216,0.82,0.57,0.194,0,396,0.396
11,0.4782608695652174,0.86,0.47,0.2537,0,470,0.47
12,0.5217391304347826,0.86,0.4,0.3582,0,547,0.547
13,0.5652173913043478,0.88,0.42,0.2985,0,527,0.527
14,0.6086956521739131,0.88,0.4,0.3881,0,472,0.472
15,0.6521739130434783,0.88,0.42,0.4179,0,489,0.489
16,0.6956521739130435,0.9,0.39,0.2985,0,450,0.45
17,0.7391304347826086,0.88,0.37,0.2985,0,492,0.492
18,0.782608695652174,0.86,0.41,0.3284,0,490,0.49
19,0.8260869565217391,0.82,0.52,0.3582,0,397,0.397
20,0.8695652173913043,0.82,0.52,0.2985,0,312,0.312
21,0.9130434782608695,0.8,0.59,0.2537,0,289,0.289
22,0.9565217391304348,0.76,0.66,0.2836,0,269,0.269
23,1.0,0.76,0.66,0.2985,0,222,0.222
0,0.0,0.74,0.7,0.2836,0,153,0.153
1,0.043478260869565216,0.74,0.7,0.2537,0,87,0.087
2,0.08695652173913043,0.74,0.7,0.2985,0,73,0.073
3,0.13043478260869565,0.72,0.74,0.2537,0,41,0.041
4,0.17391304347826086,0.72,0.74,0.2537,0,14,0.014
5,0.21739130434782608,0.72,0.74,0.2537,0,19,0.019
6,0.2608695652173913,0.72,0.79,0.2537,0,19,0.019
7,0.30434782608695654,0.74,0.74,0.2985,0,68,0.068
8,0.34782608695652173,0.76,0.66,0.3284,0,108,0.108
9,0.391304347826087,0.8,0.59,0.3582,0,229,0.229
10,0.43478260869565216,0.8,0.59,0.4179,0,364,0.364
11,0.4782608695652174,0.82,0.56,0.4179,0,437,0.437
12,0.5217391304347826,0.86,0.47,0.5224,0,491,0.491
13,0.5652173913043478,0.88,0.44,0.4627,0,523,0.523
14,0.6086956521739131,0.9,0.42,0.4627,0,526,0.526
15,0.6521739130434783,0.9,0.37,0.5224,0,450,0.45
16,0.6956521739130435,0.82,0.46,0.2537,0,421,0.421
17,0.7391304347826086,0.82,0.46,0.2537,0,382,0.382
18,0.782608695652174,0.7,0.74,0.1343,0,229,0.229
19,0.8260869565217391,0.7,0.84,0.2239,0,185,0.185
20,0.8695652173913043,0.7,0.84,0.1045,0,193,0.193
21,0.9130434782608695,0.72,0.79,0.1045,0,208,0.208
22,0.9565217391304348,0.72,0.79,0.0896,0,157,0.157
23,1.0,0.72,0.79,0.1642,0,87,0.087
0,0.0,0.72,0.79,0,1,33,0.033
1,0.043478260869565216,0.72,0.79,0.0896,1,11,0.011
2,0.08695652173913043,0.72,0.79,0.1343,1,5,0.005
3,0.13043478260869565,0.72,0.79,0.0896,1,5,0.005
4,0.17391304347826086,0.72,0.74,0.1343,1,11,0.011
5,0.21739130434782608,0.7,0.79,0.194,1,25,0.025
6,0.2608695652173913,0.7,0.79,0.2239,1,141,0.141
7,0.30434782608695654,0.72,0.7,0.194,1,407,0.407
8,0.34782608695652173,0.7,0.79,0,1,605,0.605
9,0.391304347826087,0.7,0.79,0.1642,1,276,0.276
10,0.43478260869565216,0.74,0.7,0.2239,1,213,0.213
11,0.4782608695652174,0.76,0.66,0.1343,1,260,0.26
12,0.5217391304347826,0.78,0.55,0.0896,1,285,0.285
13,0.5652173913043478,0.8,0.49,0.2239,1,289,0.289
14,0.6086956521739131,0.82,0.46,0,1,287,0.287
15,0.6521739130434783,0.82,0.46,0.1343,1,274,0.274
16,0.6956521739130435,0.84,0.41,0.1045,1,451,0.451
17,0.7391304347826086,0.82,0.41,0,1,858,0.858
18,0.782608695652174,0.82,0.41,0.1343,1,843,0.843
19,0.8260869565217391,0.78,0.59,0.194,1,640,0.64
20,0.8695652173913043,0.76,0.66,0.1642,1,457,0.457
21,0.9130434782608695,0.74,0.7,0.194,1,317,0.317
22,0.9565217391304348,0.74,0.7,0.0896,1,207,0.207
23,1.0,0.72,0.74,0.194,1,113,0.113
0,0.0,0.7,0.84,0.194,1,47,0.047
1,0.043478260869565216,0.7,0.84,0.1343,1,18,0.018
2,0.08695652173913043,0.7,0.84,0.1343,1,13,0.013
3,0.13043478260869565,0.7,0.84,0,1,6,0.006
4,0.17391304347826086,0.68,0.83,0.1343,1,9,0.009
5,0.21739130434782608,0.7,0.79,0.1045,1,36,0.036
6,0.2608695652173913,0.7,0.79,0.194,1,179,0.179
7,0.30434782608695654,0.7,0.74,0.1343,1,502,0.502
8,0.34782608695652173,0.7,0.7,0.1642,1,705,0.705
9,0.391304347826087,0.7,0.74,0.1343,1,327,0.327
10,0.43478260869565216,0.74,0.7,0.1343,1,250,0.25
11,0.4782608695652174,0.76,0.66,0.0896,1,214,0.214
12,0.5217391304347826,0.8,0.55,0.1343,1,283,0.283
13,0.5652173913043478,0.8,0.52,0.194,1,253,0.253
14,0.6086956521739131,0.82,0.46,0,1,261,0.261
15,0.6521739130434783,0.8,0.52,0,1,306,0.306
16,0.6956521739130435,0.76,0.66,0.2836,1,445,0.445
17,0.7391304347826086,0.78,0.62,0.1343,1,868,0.868
18,0.782608695652174,0.76,0.62,0.1642,1,814,0.814
19,0.8260869565217391,0.76,0.66,0.1045,1,610,0.61
20,0.8695652173913043,0.74,0.7,0.1343,1,448,0.448
21,0.9130434782608695,0.72,0.74,0,1,317,0.317
22,0.9565217391304348,0.72,0.74,0.1045,1,224,0.224
23,1.0,0.72,0.79,0,1,138,0.138
0,0.0,0.7,0.84,0,1,58,0.058
1,0.043478260869565216,0.72,0.79,0,1,23,0.023
2,0.08695652173913043,0.7,0.84,0,1,6,0.006
3,0.13043478260869565,0.7,0.84,0,1,7,0.007
4,0.17391304347826086,0.7,0.84,0,1,7,0.007
5,0.21739130434782608,0.68,0.89,0.1642,1,43,0.043
6,0.2608695652173913,0.7,0.84,0.1642,1,173,0.173
7,0.30434782608695654,0.7,0.84,0.1642,1,482,0.482
8,0.34782608695652173,0.74,0.72,0.0896,1,737,0.737
9,0.391304347826087,0.76,0.66,0,1,341,0.341
10,0.43478260869565216,0.8,0.52,0.1343,1,214,0.214
11,0.4782608695652174,0.8,0.52,0,1,239,0.239
12,0.5217391304347826,0.8,0.52,0,1,280,0.28
13,0.5652173913043478,0.8,0.52,0,1,313,0.313
14,0.6086956521739131,0.8,0.52,0.2537,1,236,0.236
15,0.6521739130434783,0.84,0.44,0.194,1,278,0.278
16,0.6956521739130435,0.8,0.49,0.2836,1,441,0.441
17,0.7391304347826086,0.8,0.55,0.2836,1,858,0.858
18,0.782608695652174,0.78,0.55,0.1642,1,862,0.862
19,0.8260869565217391,0.76,0.66,0.2239,1,686,0.686
20,0.8695652173913043,0.74,0.66,0.194,1,500,0.5
21,0.9130434782608695,0.74,0.66,0.1045,1,381,0.381
22,0.9565217391304348,0.72,0.74,0.1045,1,233,0.233
23,1.0,0.72,0.7,0.1343,1,136,0.136
0,0.0,0.72,0.74,0.194,1,67,0.067
1,0.043478260869565216,0.7,0.79,0.1343,1,28,0.028
2,0.08695652173913043,0.7,0.84,0.0896,1,14,0.014
3,0.13043478260869565,0.68,0.83,0.0896,1,6,0.006
4,0.17391304347826086,0.68,0.89,0.1343,1,10,0.01
5,0.21739130434782608,0.66,0.94,0,1,41,0.041
6,0.2608695652173913,0.66,0.83,0.1642,1,167,0.167
7,0.30434782608695654,0.7,0.84,0.1642,1,475,0.475
8,0.34782608695652173,0.72,0.74,0.1045,1,698,0.698
9,0.391304347826087,0.76,0.66,0.1642,1,353,0.353
10,0.43478260869565216,0.8,0.55,0.2239,1,205,0.205
11,0.4782608695652174,0.84,0.44,0,1,260,0.26
12,0.5217391304347826,0.84,0.44,0.1045,1,277,0.277
13,0.5652173913043478,0.86,0.41,0.1045,1,281,0.281
14,0.6086956521739131,0.88,0.32,0.2239,1,247,0.247
15,0.6521739130434783,0.88,0.32,0.2239,1,267,0.267
16,0.6956521739130435,0.86,0.39,0.2537,1,417,0.417
17,0.7391304347826086,0.86,0.36,0.2537,1,810,0.81
18,0.782608695652174,0.82,0.46,0.2537,1,811,0.811
19,0.8260869565217391,0.8,0.55,0.194,1,623,0.623
20,0.8695652173913043,0.7,0.54,0.2836,1,478,0.478
21,0.9130434782608695,0.7,0.58,0.1642,1,336,0.336
22,0.9565217391304348,0.66,0.69,0.2239,1,259,0.259
23,1.0,0.66,0.74,0,1,156,0.156
0,0.0,0.7,0.65,0.0896,1,85,0.085
1,0.043478260869565216,0.7,0.65,0.1045,1,41,0.041
2,0.08695652173913043,0.7,0.74,0.1642,1,20,0.02
3,0.13043478260869565,0.72,0.79,0.194,1,9,0.009
4,0.17391304347826086,0.7,0.84,0.2836,1,7,0.007
5,0.21739130434782608,0.7,0.84,0.2836,1,33,0.033
6,0.2608695652173913,0.64,0.89,0.2985,1,44,0.044
7,0.30434782608695654,0.64,0.89,0.1045,1,133,0.133
8,0.34782608695652173,0.62,0.91,0.1642,1,119,0.119
9,0.391304347826087,0.64,0.89,0,1,220,0.22
10,0.43478260869565216,0.66,0.89,0.1045,1,193,0.193
11,0.4782608695652174,0.68,0.79,0.1343,1,251,0.251
12,0.5217391304347826,0.74,0.66,0.3582,1,315,0.315
13,0.5652173913043478,0.76,0.58,0.3582,1,290,0.29
14,0.6086956521739131,0.76,0.58,0.3582,1,307,0.307
15,0.6521739130434783,0.8,0.52,0.4478,1,324,0.324
16,0.6956521739130435,0.78,0.55,0.2985,1,467,0.467
17,0.7391304347826086,0.8,0.52,0.2836,1,730,0.73
18,0.782608695652174,0.76,0.62,0.2985,1,640,0.64
19,0.8260869565217391,0.76,0.62,0.2836,1,492,0.492
20,0.8695652173913043,0.74,0.66,0.2985,1,370,0.37
21,0.9130434782608695,0.74,0.66,0.2537,1,286,0.286
22,0.9565217391304348,0.72,0.74,0.2836,1,218,0.218
23,1.0,0.72,0.7,0.2836,1,192,0.192
0,0.0,0.7,0.7,0.2836,0,180,0.18
1,0.043478260869565216,0.66,0.74,0.2239,0,116,0.116
2,0.08695652173913043,0.64,0.78,0.194,0,85,0.085
3,0.13043478260869565,0.62,0.83,0.1642,0,21,0.021
4,0.17391304347826086,0.62,0.83,0.1045,0,10,0.01
5,0.21739130434782608,0.62,0.88,0.1045,0,11,0.011
6,0.2608695652173913,0.62,0.88,0.1045,0,23,0.023
7,0.30434782608695654,0.64,0.83,0.0896,0,62,0.062
8,0.34782608695652173,0.66,0.83,0.1045,0,162,0.162
9,0.391304347826087,0.68,0.79,0.194,0,271,0.271
10,0.43478260869565216,0.72,0.62,0.0896,0,407,0.407
11,0.4782608695652174,0.74,0.66,0.1642,0,499,0.499
12,0.5217391304347826,0.76,0.58,0.2239,0,546,0.546
13,0.5652173913043478,0.8,0.49,0.3582,0,569,0.569
14,0.6086956521739131,0.8,0.49,0.2985,0,538,0.538
15,0.6521739130434783,0.8,0.46,0.2836,0,562,0.562
16,0.6956521739130435,0.8,0.46,0.2985,0,531,0.531
17,0.7391304347826086,0.74,0.66,0.3582,0,512,0.512
18,0.782608695652174,0.7,0.74,0.2985,0,300,0.3
19,0.8260869565217391,0.66,0.89,0.1045,0,275,0.275
20,0.8695652173913043,0.66,0.89,0.4179,0,160,0.16
21,0.9130434782608695,0.66,0.89,0.1642,0,128,0.128
22,0.9565217391304348,0.66,0.89,0.1642,0,168,0.168
23,1.0,0.66,0.78,0.1642,0,163,0.163
0,0.0,0.64,0.73,0.1343,0,120,0.12
1,0.043478260869565216,0.62,0.78,0.1343,0,113,0.113
2,0.08695652173913043,0.64,0.69,0.1343,0,86,0.086
3,0.13043478260869565,0.62,0.73,0.0896,0,48,0.048
4,0.17391304347826086,0.64,0.69,0.0896,0,10,0.01
5,0.21739130434782608,0.64,0.61,0.194,0,10,0.01
6,0.2608695652173913,0.64,0.65,0.1642,0,16,0.016
7,0.30434782608695654,0.64,0.65,0.1343,0,39,0.039
8,0.34782608695652173,0.66,0.54,0.2239,0,119,0.119
9,0.391304347826087,0.7,0.48,0.2239,0,217,0.217
